Event	ID	Name			Wwise Object Path	Notes
	489574195	item_proc_wisp_explo_03	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\item_proc_wisp_explo_03_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Items\proc\item_proc_wisp_explo\item_proc_wisp_explo_03		17165
	491007618	MULT_m1_smg_impact_04	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\MULT_m1_smg_impact_04_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Characters\MULT\MULT_m1_smg_impact\MULT_m1_smg_impact_04		2972
	491381516	beetle_queen_attack1_02	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\beetle_queen_attack1_02_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\BeetleQueen\beetle_queen_attack1\beetle_queen_attack1_02		35857
	491408037	item_use_AP_round_impact_01	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\item_use_AP_round_impact_01_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Items\use\item_use_AP_round_impact\item_use_AP_round_impact_01		3046
	491550747	char_engi_shift_end_01	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\char_engi_shift_end_01_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Characters\Engineer\engi_shift_end\char_engi_shift_end_01		11120
	492076703	golem_idle_03	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\golem_idle_03_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Small Mobs\Golem\golem_idle\golem_idle_03		20998
	493420092	vagrant_death_gibImpact_05	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\vagrant_death_gibImpact_05_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\Vagrant\vagrant_death_gibImpact\vagrant_death_gibImpact_05		8455
	494461042	item_goldgat_winddown_01	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\item_goldgat_winddown_01_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Items\use\item_goldgat_winddown_01		40519
	494902838	lemurian_step_01	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\lemurian_step_01_3DA85706.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Small Mobs\Lemurian\lemurian_step\lemurian_step_01		3317
	495335087	char_merc_sword_impact_v4_02	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\char_merc_sword_impact_v4_02_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Characters\Merc\merc_sword_impact\char_merc_sword_impact_v4_02		10783
	495610207	imp_overlord_attack1_land_01	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\imp_overlord_attack1_land_01_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\Imp_Overlord\imp_overlord_attack1_land\imp_overlord_attack1_land_01		9953
	495784457	clayboss_step_legMove_02	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\clayboss_step_legMove_02_3DA85706.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\ClayBoss\clayboss_step_legMove\clayboss_step_legMove_02		7738
	496112277	char_engi_R_turret_shot_v2_01	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\char_engi_R_turret_shot_v2_01_B20E5CA3.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Characters\Engineer_turret\engi_R_turret_shot\char_engi_R_turret_shot_v2_01		9390
	497011635	imp_overlord_teleport_end_01	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\imp_overlord_teleport_end_01_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\Imp_Overlord\imp_overlord_teleport_end_01		22170
	497310238	ui_player_death_01	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\ui_player_death_01_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\UI\UI 3D\3D\ui_player_death_01		15115
	497401929	golem_impact_06	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\golem_impact_06_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\TitanBoss\titanboss_impact\golem_impact\golem_impact_06		10132
	499913270	env_desertSun_loop_03	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\env_desertSun_loop_03_F35815EA.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Environment\Ambience\zone_desert\env_desert_sun_loop\env_desertSun_loop_03		87526
	499917525	MULT_R_toSMG_01	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\MULT_R_toSMG_01_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Characters\MULT\MULT_R_toSMG\MULT_R_toSMG_01		17031
	501501367	item_proc_icicle_03	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\item_proc_icicle_03_F35815EA.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Items\proc\item_proc_icicle\item_proc_icicle_03		12743
	501916035	mage_m1_cast_fire_v2_04	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\mage_m1_cast_fire_v2_04_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Characters\Mage\mage_m1_cast_fire\mage_m1_cast_fire_v2_04		14141
	502504241	MULT_m1_snipe_chargeUp_end_v2_01	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\MULT_m1_snipe_chargeUp_end_v2_01_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Characters\MULT\MULT_m1_snipe_charge_end\MULT_m1_snipe_chargeUp_end_v2_01		11048
	502937895	imp_overlord_spawn_01	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\imp_overlord_spawn_01_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\Imp_Overlord\imp_overlord_spawn\imp_overlord_spawn_01		33405
	503011522	item_proc_igniteOnKillLoop_06	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\item_proc_igniteOnKillLoop_06_F35815EA.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Items\proc\item_proc_igniteOnKill_Loop\item_proc_igniteOnKillLoop_06		47891
	503371786	lemurian_bodyfall_04	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\lemurian_bodyfall_04_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Small Mobs\Lemurian\lemurian_bodyfall\lemurian_bodyfall_04		7043
	503943568	huntress_m2_flight_loop_07	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\huntress_m2_flight_loop_07_F35815EA.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Characters\Huntress\huntress_m2_flight_loop\huntress_m2_flight_loop_07		7614
	504068208	clayboss_m2_projectile_loop_03	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\clayboss_m2_projectile_loop_03_F35815EA.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\ClayBoss\clayboss_m2_projectile_loop\clayboss_m2_projectile_loop_03		9229
	504379215	step_snow_07	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\step_snow_07_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Small Mobs\bellBody\bellBody_attackLand_material\snow\step_snow_07		4221
	504831936	item_proc_icicle_01	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\item_proc_icicle_01_F35815EA.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Items\proc\item_proc_icicle\item_proc_icicle_01		12947
	506985735	huntress_m1_flight_loop_03_v2	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\huntress_m1_flight_loop_03_v2_F35815EA.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Characters\Huntress\huntress_m1_flight_loop\huntress_m1_flight_loop_03_v2		9501
	507419305	distant_thunder_01	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\distant_thunder_01_F35815EA.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Environment\Ambience\zone_dark_rain\distant_thunder\distant_thunder_01		103264
	507507082	UI_takeDamage_04	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\UI_takeDamage_04_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\UI\UI 2D\2D\UI_takeDamage\UI_takeDamage_04		10912
	507587443	step_land_metal_06	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\step_land_metal_06_3DA85706.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Characters\Footstep Material\land_material\metal\step_land_metal_06		3389
	509121118	UI_podImpactPre_01	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\UI_podImpactPre_01_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Environment\Objects\UI_podImpactPre\UI_podImpactPre_01		5715
	509590002	clayboss_R_tether_loop_04	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\clayboss_R_tether_loop_04_F35815EA.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\ClayBoss\clayboss_R_tether_loop\clayboss_R_tether_loop_04		16267
	510322965	item_proc_bandolierLand_01	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\item_proc_bandolierLand_01_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Items\proc\item_proc_bandolierLand\item_proc_bandolierLand_01		11337
	510677034	item_use_hellfire_loop_02	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\item_use_hellfire_loop_02_F35815EA.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Items\use\item_use_hellfire\item_use_hellfire_loop\item_use_hellfire_loop_02		14236
	511139326	outro_fadeToWhite_01	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\ror2_CIN_outro_fadeToWhite_01_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\UI\UI 2D\2D\CINEMATICS\OUTRO\outro_fadeToWhite_01		89553
	511431807	lemurianBruiser_m2_pre_01	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\lemurianBruiser_m2_pre_01_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Small Mobs\LemurianBruiser\lemurianBruiser_m2_pre\lemurianBruiser_m2_pre_01		3880
	512381098	lemurianBruiser_m1_shoot_01	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\lemurianBruiser_m1_shoot_01_5B281417.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Small Mobs\LemurianBruiser\lemurianBruiser_m1_shoot\lemurianBruiser_m1_shoot_01		8225
	512829741	clayboss_movement_foley_04	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\clayboss_movement_foley_04_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\ClayBoss\clayboss_movement_foley\clayboss_movement_foley_04		5402
	513063881	item_proc_icicle_swirl_03	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\item_proc_icicle_swirl_03_F35815EA.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Items\proc\item_proc_icicle_swirl\item_proc_icicle_swirl_03		20456
	513465661	clayboss_m2_shoot_01_v2	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\clayboss_m2_shoot_01_v2_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\ClayBoss\clayboss_m2_shoot\clayboss_m2_shoot_01_v2		9770
	513864237	distant_thunder_05	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\distant_thunder_05_F35815EA.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Environment\Ambience\zone_dark_rain\distant_thunder\distant_thunder_05		96287
	515998842	magmaworm_burrow_loop_02	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\magmaworm_burrow_loop_02_F35815EA.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\MagmaWorm\magmaWorm_burrowed_loop\magmaworm_burrow_loop_02		52564
	516371782	bison_charge_attack_loop_02	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\bison_charge_attack_loop_02_F35815EA.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Small Mobs\Bison\bison_charge_attack_loop\bison_charge_attack_loop_02		12470
	516405475	step_snow_05	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\step_snow_05_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Small Mobs\bellBody\bellBody_attackLand_material\snow\step_snow_05		4339
	516633741	item_use_AP_round_impact_04	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\item_use_AP_round_impact_04_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Items\use\item_use_AP_round_impact\item_use_AP_round_impact_04		3305
	516927365	item_proc_bleedonhit_06	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\item_proc_bleedonhit_06_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Items\proc\item_proc_bleed\item_proc_bleedonhit_06		6634
	518172535	wisp_impact_02	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\wisp_impact_02_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Small Mobs\Greater_Wisp\greater_wisp_impact\wisp_impact_02		10624
	518481361	lemurian_death_01	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\lemurian_death_01_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Small Mobs\Lemurian\lemurian_VO\lemurian_death\lemurian_death_01		25496
	518551445	UI_takeDamage_05	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\UI_takeDamage_05_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\UI\UI 2D\2D\UI_takeDamage\UI_takeDamage_05		10747
	519065895	ror2_char_commando_m2_grenade_throw_01	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\ror2_char_commando_m2_grenade_throw_01_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Characters\Commando\commando_M2_grenade\commando_M2_grenade_throw\ror2_char_commando_m2_grenade_throw_01		9730
	520189490	clayboss_step_legMove_04	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\clayboss_step_legMove_04_3DA85706.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\ClayBoss\clayboss_step_legMove\clayboss_step_legMove_04		8482
	520982947	huntress_m1_flight_loop_01_v2	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\huntress_m1_flight_loop_01_v2_F35815EA.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Characters\Huntress\huntress_m1_flight_loop\huntress_m1_flight_loop_01_v2		9336
	521049302	hermitCrab_attack_explo_04	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\hermitCrab_attack_explo_04_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Small Mobs\HermitCrab\hermitCrab_attack_explo\hermitCrab_attack_explo_04		18863
	521626039	boss_spawn_rumble_01	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\boss_spawn_rumble_01_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\UI\UI 3D\3D\boss_spawn_rumble_01		59818
	522385943	item_proc_bounceChain_01	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\item_proc_bounceChain_01_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Items\proc\item_proc_bounceChain\item_proc_bounceChain_01		11132
	524497468	vagrant_attack1_pop_03	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\vagrant_attack1_pop_03_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\Vagrant\vagrant_attack1_pop\vagrant_attack1_pop_03		21722
	524608244	tundra_wind_gust_03	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\tundra_wind_gust_03_F35815EA.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Environment\Ambience\zone_tundra\tundra_wind_gust\tundra_wind_gust_03		113910
	526296429	char_engi_R_hover_05	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\char_engi_R_hover_05_F35815EA.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Characters\Engineer\engi_R_hover_loop\char_engi_R_hover_05		14441
	527657026	item_use_meteor_impact_02	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\item_use_meteor_impact_02_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Items\use\item_use_meteor_impact\item_use_meteor_impact_02		42257
	528045358	item_proc_slug_emerge_01	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\item_proc_slug_emerge_01_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Items\proc\item_proc_slug_emerge_01		23518
	528884117	step_metal_01	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\step_metal_01_3DA85706.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\ClayBoss\clayboss_step_material\metal\step_metal_01		4079
	529349279	jellyfish_spawn_01	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\jellyfish_spawn_01_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Small Mobs\Jellyfish\jellyfish_spawn_01		19118
	529561263	item_proc_warbanner_01	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\item_proc_warbanner_01_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Items\proc\item_proc_warbanner_01		18345
	529913190	step_land_wood_03	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\step_land_wood_03_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Small Mobs\bellBody\bellBody_attackLand_material\wood\step_land_wood_03		5069
	529993329	UI_chest_unlock_01	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\UI_chest_unlock_v2_01_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Environment\Objects\UI_chest_unlock_01		30087
	530745007	MULT_m1_smg_shot_v2_02	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\MULT_m1_smg_shot_v2_02_1ECBEB98.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Characters\MULT\MULT_m1_smg_shoot\MULT_m1_smg_shot_v2_02		8543
	530847691	beetle_queen_step_03	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\beetle_queen_step_03_3DA85706.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\BeetleQueen\beetle_queen_step\beetle_queen_step_03		15919
	532506605	lemurianBruiser_m1_charge_03	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\lemurianBruiser_m1_charge_03_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Small Mobs\LemurianBruiser\lemurianBruiser_m1_charge\lemurianBruiser_m1_charge_03		19081
	533248258	UI_podSteamLoop_03	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\UI_podSteamLoop_03_F35815EA.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Environment\Objects\UI_podSteamLoop\UI_podSteamLoop_03		42723
	533249135	ror2_char_mage_m1_impact_lightning_03	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\ror2_char_mage_m1_impact_lightning_03_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Characters\Mage\mage_skill_variants\mage_m1_impact_lightning\ror2_char_mage_m1_impact_lightning_03		30036
	533273333	lemurian_death_02	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\lemurian_death_02_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Small Mobs\Lemurian\lemurian_VO\lemurian_death\lemurian_death_02		24570
	534171507	mage_m2_impact_elec_v2_03	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\mage_m2_impact_elec_v2_03_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Characters\Mage\mage_m2_impact\mage_m2_impact_elec_v2_03		22093
	535933122	lemurianBruiser_m2_end_01	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\lemurianBruiser_m2_end_01_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Small Mobs\LemurianBruiser\lemurianBruiser_m2_end\lemurianBruiser_m2_end_01		13240
	536822223	lemurianBruiser_m1_fly_loop_03	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\lemurianBruiser_m1_fly_loop_03_F35815EA.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Small Mobs\LemurianBruiser\lemurianBruiser_m1_fly_loop\lemurianBruiser_m1_fly_loop_03		6753
	538866496	Item_proc_medkit_01	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\Item_proc_medkit_v2_01_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Items\proc\Item_proc_medkit_01		23999
	539424812	imp_attack_tell_04	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\imp_attack_tell_04_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Small Mobs\Imp\Imp_VO\imp_attack_tell\imp_attack_tell_04		12289
	539735987	wish_death_02	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\wish_death_02_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Small Mobs\Wisp\wisp_death\wish_death_02		14062
	540285016	beetle_guard_attack1_01	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\beetle_guard_attack1_01_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Small Mobs\BeetleGuard\beetle_guard_attack1\beetle_guard_attack1_01		51504
	541105666	beetle_guard_step_06	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\beetle_guard_step_06_3DA85706.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Small Mobs\BeetleGuard\beetle_guard_step\beetle_guard_step_06		5489
	541264230	item_use_passive_healing_02	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\item_use_passive_healing_02_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Items\use\item_use_passive_healing\item_use_passive_healing_02		18349
	541776536	boss_spawn_radius_appear_01	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\boss_spawn_radius_appear_v2_01_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\UI\UI 2D\2D\boss_spawn_radius_appear_01		124454
	543333647	beetle_queen_idle_VO_05	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\beetle_queen_idle_VO_05_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\BeetleQueen\beetlequeen_VO\beetlequeen_VO_idle\beetle_queen_idle_VO\beetle_queen_idle_VO_05		25442
	545221731	clayboss_idle_loop_03	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\clayboss_idle_loop_03_F35815EA.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\ClayBoss\clayboss_idle_loop\clayboss_idle_loop_03		24141
